AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA_ES1897A,ES,55,suburban,industrial,228,11.19312883
STA_ES1892A,ES,7,urban,background,718.7,34.90440487
STA_ES1890A,ES,693,urban,background,827.3,29.46574235
STA_ES1886A,ES,400,suburban,industrial,236,15.81792007
STA_ES1535A,ES,686,suburban,background,26.2,13.53476
STA_ES1632A,ES,690,urban,traffic,64.3,17.11427821
STA_ES1531A,ES,650,rural,background,110.4,0.254383747
STA_ES0001R,ES,917,rural,background,45.1,1.144026635
Station_GB1094A,GB,46,urban,background,333.1,19.04321429
Station_GB1087A,GB,7,urban,background,971.9,14.19158948
Station_GB1073A,GB,88,urban,background,292.1,13.01650769
Station_GB1067A,GB,109,urban,traffic,4275.4,32.25230031
STA_ES1532A,ES,677,urban,background,827.3,36.84166571
STA_ES0007R,ES,1230,rural,background,72.9,3.972270881
Station_GB1060A,GB,54,urban,background,120.2,11.26279196
Station_GB1043A,GB,29,urban,traffic,2026.9,20.94050745
Station_GB1038A,GB,153,urban,traffic,669.9,62.55428777
Station_GB1036A,GB,9,urban,traffic,2470.6,48.69573428
Station_GB1013A,GB,134,urban,background,4275.4,18.02739089
Station_GB0998A,GB,167,urban,background,24.3,8.140023509
STA_ES0011R,ES,393,rural,background,31.5,2.317336916
STA_ES0012R,ES,885,rural,background,236,2.287083624
STA_ES0692A,ES,29,urban,background,718.7,36.15693252
STA_ES0691A,ES,3,urban,background,718.7,38.36161388
STA_ES0651A,ES,60,suburban,industrial,131.1,20.51015406
STA_ES0634A,ES,32,suburban,industrial,170.9,12.62415459
STA_ES0633A,ES,1,urban,industrial,170.9,19.96744128
STA_ES0629A,ES,30,urban,industrial,170.9,12.96914614
STA_ES0624A,ES,50,suburban,industrial,80.3,7.402383728
STA_ES0588A,ES,136,suburban,industrial,515.2,17.93158905
STA_ES0587A,ES,30,suburban,industrial,515.2,8.580554581
STA_ES0584A,ES,34,suburban,traffic,718.7,31.92319091
STA_ES0373A,ES,720,suburban,industrial,29.9,7.084558824
STA_ES0360A,ES,700,rural,industrial,29.9,3.568728739
STA_ES0354A,ES,750,rural,industrial,29.9,3.353864307
STA_ES0316A,ES,570,rural,background,9,3.88716443
STA_ES0125A,ES,593,urban,background,827.3,36.70518247
STA_ES0124A,ES,698,urban,background,827.3,36.59830722
STA_ES0120A,ES,708,urban,traffic,827.3,42.7536348
STA_ES0118A,ES,672,urban,traffic,827.3,54.79507163
STA_ES0115A,ES,637,urban,traffic,827.3,42.92150132
STA_ES0110A,ES,4,urban,traffic,515.2,25.77116279
STA_ES0041A,ES,32,urban,traffic,515.2,39.07036947
STA_ES0017R,ES,35,rural,background,52.5,3.387795126
STA_ES0014R,ES,470,rural,background,35.5,3.423099742
STA_ES0013R,ES,985,rural,background,16.8,1.19061509
Station_GB0962A,GB,24,urban,background,234.8,18.55834058
STA_ES0694A,ES,38,suburban,background,718.7,32.63800536
STA.IE.IE0147A,IE,20,suburban,background,60.3,5.729709319
STA.IE.IE0140A,IE,15,suburban,background,1487.3,15.61037643
STA.IE.IE0132A,IE,10,suburban,background,1487.3,20.40166109
STA.IE.IE0131A,IE,10,suburban,traffic,1487.3,32.55695784
STA.IE.IE0118A,IE,39,suburban,background,33.5,7.874033426
STA.IE.IE005AP,IE,10,urban,traffic,1487.3,43.56620776
STA.IE.IE004BP,IE,100,urban,background,57.8,10.79835343
STA.IE.IE004AP,IE,12,suburban,traffic,1487.3,26.9617975
STA.IE.IE0036A,IE,30,suburban,background,1487.3,17.3781598
STA.IE.IE0028A,IE,25,urban,background,1487.3,20.31921257
STA.IE.IE001BP,IE,10,urban,traffic,57.8,26.07940338
STA.IE.IE001AP,IE,10,suburban,traffic,1487.3,26.05452621
STA.IE.IE0098A,IE,15,urban,traffic,1487.3,28.74467493
Station_GB0906A,GB,5,urban,industrial,413,14.93121029
Station_GB0885A,GB,5,suburban,background,7,10.51536978
Station_GB0882A,GB,16,urban,background,3981.2,12.50261563
Station_GB0863A,GB,110,urban,background,2026.9,14.0744394
Station_GB0838A,GB,145,rural,background,297.4,8.017432238
Station_GB0744A,GB,71,urban,background,669.9,12.76571416
Station_GB0740A,GB,10,urban,traffic,23.2,30.06736238
Station_GB0568A,GB,45,urban,background,2125.1,28.63404534
Station_GB0567A,GB,10,urban,background,2470.6,27.3865387
Station_GB0421A,GB,10,urban,industrial,971.9,17.84560245
Station_GB0927A,GB,42,urban,traffic,2125.1,39.07174392
STA_ES0817A,ES,29,urban,traffic,140.3,28.88650634
STA_ES1425A,ES,9,urban,background,140.3,23.84246071
STA_ES1424A,ES,12,urban,traffic,97,20.95869765
STA_ES1423A,ES,80,suburban,industrial,131.1,13.77262488
STA_ES1422A,ES,657,urban,background,827.3,44.53881494
STA_ES1421A,ES,915,urban,background,9,10.23626243
STA_ES1418A,ES,235,suburban,traffic,56.3,16.9329092
STA_ES1417A,ES,488,urban,traffic,14.1,14.08226754
STA_ES1400A,ES,327,rural,background,56.3,6.672892886
STA_ES1397A,ES,460,suburban,background,718.7,18.65147198
STA_ES1396A,ES,35,urban,background,718.7,33.05942938
STA_ES1393A,ES,51,urban,traffic,80.3,24.50756222
STA_ES1387A,ES,163,suburban,industrial,86.2,9.598380469
STA_ES1386A,ES,106,suburban,industrial,86.2,11.69920248
STA_ES1370A,ES,50,urban,background,72.9,10.65442021
STA_ES1365A,ES,685,suburban,industrial,25.2,13.22024576
STA_ES1358A,ES,5,urban,traffic,97,19.03163465
STA_ES1354A,ES,706,suburban,industrial,64.3,13.28878913
STA_ES1353A,ES,216,urban,background,97,17.7068906
STA_ES1349A,ES,122,suburban,traffic,108.5,20.6426137
STA_ES1348A,ES,1060,rural,background,35.5,11.15703242
STA_ES1340A,ES,18,urban,traffic,52.5,29
STA_ES1339A,ES,12,suburban,traffic,718.7,16.03027027
STA_ES1328A,ES,17,urban,industrial,52.5,9
STA_ES1312A,ES,5,suburban,industrial,127.8,19.72466986
STA_ES1279A,ES,685,suburban,industrial,25.2,11.81263084
STA_ES1278A,ES,705,urban,industrial,25.2,24.27686724
STA_ES1426A,ES,685,urban,traffic,827.3,38.80838392
STA_ES1277A,ES,675,suburban,industrial,25.2,17.75773136
STA_ES1428A,ES,44,suburban,industrial,86.2,18.30095076
STA_ES1435A,ES,1125,suburban,background,86.2,6.286750246
STA_ES1529A,ES,30,urban,background,110.4,13.76453007
STA_ES1525A,ES,699,urban,traffic,827.3,41.54773352
STA_ES1521A,ES,673,urban,traffic,827.3,38.78935104
STA_ES1519A,ES,21,suburban,industrial,140.3,20.54819356
STA_ES1502A,ES,517,urban,traffic,108.5,21.39517625
STA_ES1501A,ES,110,urban,traffic,360.7,15.43710429
STA_ES1499A,ES,153,suburban,traffic,360.7,20.75313759
STA_ES1498A,ES,90,urban,traffic,360.7,24.08803188
STA_ES1497A,ES,18,urban,traffic,360.7,24.41543267
STA_ES1492A,ES,518,urban,traffic,108.5,21.78244889
STA_ES0805A,ES,125,urban,industrial,515.2,24.68971508
STA_ES1489A,ES,911,rural,background,108.5,3.257079594
STA_ES1480A,ES,57,urban,traffic,718.7,46.28529308
STA_ES1472A,ES,449,urban,background,62.5,21.1865635
STA_ES1453A,ES,23,urban,background,718.7,32.77509251
STA_ES1450A,ES,29,suburban,background,140.3,19.96908486
STA_ES1443A,ES,929,urban,background,24.9,7.868539716
STA_ES1442A,ES,218,urban,traffic,360.7,19.07957015
STA_ES1441A,ES,1150,rural,industrial,86.2,3.049041001
STA_ES1438A,ES,26,urban,traffic,718.7,53.86530941
STA_ES1437A,ES,1200,rural,industrial,86.2,5.072398724
STA_ES1432A,ES,363,suburban,background,97,6.861585945
STA_ES1272A,ES,19,urban,traffic,97,29.07818644
STA_ES1490A,ES,113,urban,industrial,515.2,23.41144734
STA_ES1270A,ES,18,urban,traffic,97,28.97003788
STA_ES1117A,ES,41,suburban,background,127.8,18.15932579
STA_ES1095A,ES,55,urban,industrial,138.2,10.18471157
STA_ES1094A,ES,65,urban,industrial,138.2,7.400609319
STA_ES1090A,ES,196,suburban,industrial,56.3,20.54122119
STA_ES1076A,ES,26,suburban,industrial,170.9,15.05508626
STA_ES1074A,ES,51,suburban,traffic,170.9,17.04683485
STA_ES1047A,ES,212,urban,traffic,56.3,29.59155737
STA_ES1044A,ES,195,suburban,traffic,56.3,28.29938224
STA_ES1039A,ES,20,urban,background,110.4,16.34811141
STA_ES1038A,ES,20,urban,background,110.4,13.5811823
STA_ES1037A,ES,18,urban,traffic,110.4,27.7269405
STA_ES0971A,ES,40,suburban,traffic,718.7,38.59211445
STA_ES0926A,ES,432,rural,industrial,57.6,2.850766737
STA_ES0894A,ES,23,rural,industrial,170.9,11.46707432
STA_ES0893A,ES,2,urban,industrial,170.9,17.96337338
STA_ES0890A,ES,17,urban,traffic,140.3,35.29516631
STA_ES0880A,ES,6,urban,traffic,97,21.59468673
STA_ES0879A,ES,8,suburban,industrial,97,15.69198021
STA_ES0827A,ES,23,urban,industrial,52.5,15.17881483
STA_ES0825A,ES,206,urban,industrial,97,14.22663119
STA_ES0824A,ES,218,suburban,industrial,97,10.9453439
STA_ES0822A,ES,66,urban,industrial,52.5,38
STA_ES1271A,ES,9,urban,traffic,97,25.10549879
STA_ES1120A,ES,39,suburban,industrial,127.8,21.01892819
STA_ES1122A,ES,97,rural,industrial,127.8,8.713007652
STA_ES0126A,ES,625,urban,background,827.3,33.73592165
STA_ES1124A,ES,77,suburban,traffic,127.8,17.07433245
STA_ES1269A,ES,180,urban,traffic,97,30.9986156
STA_ES1123A,ES,56,suburban,industrial,127.8,16.41227051
STA_ES1268A,ES,267,urban,traffic,97,26.75347023
STA_ES1259A,ES,37,urban,industrial,52.5,14
STA_ES1258A,ES,52,suburban,industrial,52.5,11.93655514
STA_ES1253A,ES,368,urban,industrial,47.5,16.4098878
STA_ES1247A,ES,44,urban,industrial,257,11.49456847
STA_ES1246A,ES,25,urban,industrial,257,16.73214579
STA_ES1244A,ES,33,urban,traffic,515.2,29.06694224
STA_ES1239A,ES,11,urban,traffic,236,35.72803496
STA_ES1231A,ES,113,urban,background,718.7,24.06279016
STA_ES1225A,ES,220,urban,traffic,35.5,20.02293523
STA_ES1215A,ES,8,suburban,background,127.8,13.48264424
STA_ES1256A,ES,23,urban,industrial,52.5,7.780746562
STA_ES1193A,ES,645,suburban,background,827.3,19.65201423
STA_ES1208A,ES,102,suburban,traffic,127.8,17.61065816
STA_ES1125A,ES,238,urban,traffic,718.7,26.82018111
STA_ES1135A,ES,284,suburban,industrial,718.7,3
STA_ES1126A,ES,75,suburban,background,718.7,31.51535836
STA_ES1160A,ES,929,urban,traffic,24.9,17.57295496
STA_ES1161A,ES,838,urban,traffic,29.9,25.95888838
STA_ES1148A,ES,7,urban,industrial,718.7,40.11671852
STA_ES1163A,ES,471,urban,industrial,24.9,7.930863615
STA_ES1169A,ES,51,suburban,industrial,170.9,12.08352118
STA_ES1181A,ES,41,urban,traffic,236,23.473415
STA_ES1182A,ES,22,urban,traffic,236,14.33008243
STA_ES1185A,ES,10,urban,traffic,236,17.06466043
STA_ES1162A,ES,721,suburban,industrial,64.3,8.980232271
STA-SE0059A,SE,15,urban,traffic,4.9,29.9579795
STA-SE0066A,SE,24,rural-regional,background,356.6,3.087336464
STA-SE0091A,SE,10,urban,traffic,4.9,29.36701137
STA-SE0095A,SE,7,urban,traffic,11.4,20.32621855
STA-SE0100A,SE,4.1,urban,traffic,2.6,14.66138006
STA-SE0101A,SE,30,urban,background,2.6,10.78835327
STA-SE155530,SE,23,urban,traffic,53.3,13.99844421
STA-SE0106A,SE,10,urban,traffic,11.4,29.63493938
STA-SE135020,SE,47,urban,traffic,16,21.38025282
STA-SE156417,SE,15,urban,traffic,45.5,36.2415675
STA-SE159404,SE,23,urban,background,45.5,6.941953207
STA-SE164766,SE,355,urban,traffic,2.6,11.27660648
STA-SE0102A,SE,130,urban,background,10.2,11.9869057
STA-SE36245,SE,10,urban,traffic,15.8,24.55304347
STA-TR610431,TR,42,urban,traffic,172.5,37.7601717
STA-TR610541,TR,41,urban,background,172.5,42.91406724
STA_NO0074A,NO,180,suburban,traffic,7.9,24.53137601
STA_NO0075A,NO,212,suburban,background,7.9,12.65601612
STA_NO0103A,NO,130,suburban,traffic,7.9,21.44383798
STA_NO0104A,NO,130,suburban,traffic,7.5,17.97935429
STA_NO0119A,NO,187,suburban,traffic,7.5,16.85344966
STA_NO0127A,NO,100,rural,traffic,6.6,20.60298001
STA_NO0130A,NO,141,rural,traffic,7.5,14.76048475
STA-TR240141,TR,1201,urban,background,20,28.18533133
STA-TR290141,TR,1199,urban,background,25.9,23.99547309
STA-TR310222,TR,99,suburban,industrial,282.9,10.76023936
STA-TR520341,TR,12,urban,background,128.7,39.90777939
STA_NO0079A,NO,11,suburban,traffic,6.6,29.16363875
STA-SK0050A,SK,276,urban,background,130.8,16.35110588
STA-TR010113,TR,107,rural,background,162.5,8.747980486
STA-TR010213,TR,12,rural,background,162.5,20.71370464
STA-TR010341,TR,28,urban,background,162.5,18.83278354
STA-TR010441,TR,25,urban,background,162.5,14.93991363
STA-TR100141,TR,142,urban,background,85.9,31.32986128
STA-SK0039A,SK,383,urban,traffic,102.6,25.74191472
STA-SE157993,SE,37,urban,traffic,356.6,29.41701859
STA-SE159403,SE,26,urban,traffic,356.6,26.02827185
STA-SE18638,SE,24,urban,background,356.6,13.03402666
STA-SE18639,SE,24,urban,traffic,356.6,29.19863202
STA-SE18640,SE,8,urban,background,356.6,13.49214126
STA-TR100531,TR,132,urban,traffic,85.9,34.92331169
STA-SE18641,SE,8,urban,traffic,356.6,29.54895233
STA-SE32426,SE,3.6,urban,traffic,71.4,26.92096569
STA-SE36244,SE,28,urban,traffic,356.6,17.75783729
STA-SI0034A,SI,113,urban,background,50.7,24.68282861
STA-SK0020A,SK,356,urban,background,102.6,25.24304664
STA-TR160231,TR,189,urban,traffic,284.2,62.65975839
STA-SE157992,SE,17,urban,traffic,356.6,26.49129612
STA-TR342541,TR,162,urban,background,2900.1,33.15649238
STA-TR160341,TR,289,urban,background,284.2,29.21810565
STA-TR160421,TR,131,urban,industrial,284.2,36.65741046
STA-TR160512,TR,143,suburban,background,284.2,34.86731242
STA-TR342141,TR,11,urban,background,2900.1,25.12778432
STA-TR340341,TR,91,urban,background,2900.1,33.90322498
STA-TR340531,TR,120,urban,traffic,2900.1,66.06685566
STA-TR340741,TR,128,urban,background,2900.1,17.06920171
STA-TR340913,TR,68,rural,background,2900.1,2.258459053
STA-TR341131,TR,151,urban,traffic,2900.1,67.91893154
STA-TR341231,TR,44,urban,traffic,2900.1,42.17399791
STA-TR341431,TR,41,urban,traffic,2900.1,77.02530684
STA-TR341641,TR,99,urban,background,2900.1,49.19622713
STA-RO0192A,RO,31,urban,industrial,59.5,12.511371
STA-SE0071A,SE,34,urban,traffic,356.6,27.54270906
STA-SE0087A,SE,16,urban,traffic,356.6,36.20449516
STA-SE0067A,SE,9.3,urban,traffic,71.4,28.53159622
STA-SE0113A,SE,143,urban,traffic,71.4,27.38925921
STA-SE09346,SE,20,urban,background,71.4,14.83339545
STA-SE155528,SE,57,urban,traffic,16,18.16866521
STA-RO0215A,RO,31,urban,background,59.5,14.98038203
STA-SE0003A,SE,24,urban,traffic,356.6,34.80093501
STA-SE0004A,SE,31.3,urban,background,71.4,17.16721649
STA-SE0021A,SE,4.8,urban,traffic,71.4,33.88234064
STA-SE0022A,SE,58,urban,background,356.6,11.45528958
STA-SE0027A,SE,8,urban,traffic,356.6,29.20578416
STA.09.LOB,AT,155,suburban,background,4780.6,13.08802094
STA.10.ILL1,AT,117,rural-regional,background,96.9,8.265710249
STA.10.KLH1,AT,415,rural-regional,background,80.9,7.329392128
STA.10.VOR1,AT,1010,rural-regional,background,30.6,2.472240898
STA.CZ_TBKR,CZ,890,rural-regional,background,226.7,4.735695441
STA.06.197,AT,272,suburban,traffic,86.8,19.4188144
STA.03.2401,AT,265,suburban,background,77.7,13.00552621
STA.03.2702,AT,159,suburban,traffic,236.3,21.7763309
STA.03.0407,AT,150,rural-regional,background,123.7,11.2362648
STA-TR770141,TR,5,urban,background,320.1,35.20182259
STA-TR810141,TR,144,urban,background,149.1,22.97430786
STA.01.0002,AT,344,rural-regional,background,66.9,8.032914824
STA.01.0003,AT,136,suburban,background,96.9,14.23826449
STA.02.F103,AT,455,suburban,traffic,146.6,19.94428241
STA.02.F202,AT,810,rural,industrial,44.7,12.80985056
STA.02.KA61,AT,455,suburban,traffic,146.6,28.57938368
STA.02.SP18,AT,560,urban,background,30.6,19.12021372
STA.02.VI12,AT,490,urban,traffic,146.6,24.64963258
STA.03.0301,AT,180,suburban,background,236.3,13.96461896
STA.03.0302,AT,235,rural,background,236.3,10.80032456
STA.02.KA71,AT,445,urban,background,146.6,20.23841553
STA.06.107,AT,390,suburban,background,86.8,16.42520935
STA.06.114,AT,675,suburban,background,32.9,15.99713958
STA.06.118,AT,715,suburban,background,32.9,12.62599193
STA.06.137,AT,900,rural-regional,background,86.8,5.474780709
STA.06.138,AT,355,suburban,background,367.6,21.01672294
STA.06.139,AT,370,suburban,background,367.6,24.62859559
STA.06.141,AT,554,suburban,background,50,23.36071673
STA.06.142,AT,555,suburban,background,50,15.67580055
STA.06.143,AT,543,urban,background,50,20.57261908
STA.06.106,AT,445,urban,background,86.8,18.63527749
STA.06.156,AT,1180,rural-regional,background,80.9,3.452760504
STA.06.164,AT,358,urban,traffic,367.6,41.50492583
STA.06.170,AT,345,urban,background,367.6,27.82501221
STA.06.171,AT,366,suburban,traffic,367.6,29.25464105
STA.06.172,AT,366,urban,background,367.6,27.17363179
STA.06.178,AT,459,suburban,background,80.9,21.23185202
STA.06.179,AT,349,suburban,background,80.9,16.80658674
STA.06.151,AT,449,rural,background,86.8,10.89065637
STA.06.195,AT,365,suburban,background,86.8,13.22004305
STA-FR04029,FR,125,suburban,background,635.1,21.17248592
STA-FR22014,FR,340,suburban,background,168.4,11.94522826
STA-FR22019,FR,209,suburban,background,168.4,13.55932065
STA-FR22054,FR,233,urban,background,168.4,19.74128289
STA-FR24036,FR,11,urban,background,252,31.86346562
STA-FR24023,FR,146,suburban,background,252,17.64511037
STA-FR16001,FR,148,suburban,background,237.6,19.07876373
STA-FR16017,FR,114,rural-regional,background,237.6,12.36462498
STA-FR16029,FR,114,urban,background,237.6,20.13982858
STA-FR16031,FR,340,rural-regional,background,237.6,6.801928047
STA-FR16038,FR,139,urban,background,237.6,24.65243609
STA-FR16040,FR,130,urban,traffic,237.6,48.30613235
STA-FR16034,FR,139,urban,traffic,237.6,44.50650826
STA-BG0026A,BG,136,urban,industrial,62.3,7.56236181
STA-BG0041A,BG,103,urban,background,42,16.38239884
STA-BG0044A,BG,6,urban,industrial,53.8,14.64051536
STA-BG0051A,BG,166,urban,background,113.3,22.52820406
STA-BG0055A,BG,208,urban,traffic,62.3,17.23144202
STA-BG0057A,BG,172,urban,background,51.4,19.1078908
STA-BG0078A,BG,0,urban,traffic,113.3,42.9712758
HR_DOC_TYPE_D_STA_RH0108,HR,0,urban,background,79.8,11.76395832
STA-DK0056A,DK,21,urban,background,154.1,12.3580053
STA-DK0058A,DK,10,urban,traffic,145.8,17.01430845
STA-FR03070,FR,5,suburban,background,177.6,11.07356188
STA-DK0053A,DK,30,urban,background,76.4,11.42093198
STA-DK0046A,DK,25,urban,background,145.8,10.75585034
STA-DK0031R,DK,37,rural,background,61.3,4.667621988
STA-NL00487,NL,0,urban,traffic,1183.2,35.02222605
STA-NL00488,NL,0,urban,background,1183.2,25.83385673
STA-FR41001,FR,39,urban,background,39.9,16.06224904
STA-FR41002,FR,60,urban,background,38.6,12.11299667
STA-FR41003,FR,30,suburban,industrial,39.9,7.403181695
STA-FR41004,FR,30,suburban,industrial,38.6,6.072375045
STA-FR41017,FR,47,suburban,background,38.6,7.209140664
STA-HU0035A,HU,241,urban,background,111.9,15.24306621
STA-FR41007,FR,60,suburban,background,39.9,8.908556146
STA-FR41020,FR,5,urban,traffic,38.6,32.55417196
STA-FR41022,FR,12,urban,traffic,39.9,28.18797522
STA-FR41059,FR,8,urban,traffic,39.9,31.1158097
STA-FR41060,FR,15,urban,traffic,38.6,20.71294563
STA.IT2231A,IT,15,urban,traffic,360.4,30.71479096
STA.IT2232A,IT,155,urban,background,2078.5,41.36832817
STA.IT2205A,IT,690,rural,industrial,55.9,3.105409929
STA.IT2204A,IT,603,rural,industrial,55.9,5.389452857
STA.IT2203A,IT,820,rural,industrial,55.9,3.848196446
STA.IT2152A,IT,3,suburban,industrial,111.3,19.15393113
STA.IT2153A,IT,41,urban,background,290.1,18.53798768
STA.IT2154A,IT,40,urban,background,278.7,12.24978646
STA.IT2158A,IT,540,rural,background,391.9,17.66572638
STA.IT2159A,IT,584,suburban,background,59.6,4.883105023
STA.IT2165A,IT,201,suburban,background,148.9,3.690753425
STA.IT2168A,IT,243,urban,background,333.8,34.50388981
STA.IT2169A,IT,3,rural,background,111.3,14.64468906
STA.IT2182A,IT,771,suburban,background,111.3,12.66689256
STA.IT2183A,IT,8,urban,background,278.7,17.46281597
STA.IT2184A,IT,316,urban,traffic,70.3,36.44078159
STA.IT2200A,IT,20,suburban,traffic,140.6,25.86648084
STA.IT2202A,IT,735,suburban,industrial,55.9,3.173368146
STA.IT2170A,IT,0,rural,industrial,111.3,13.4366283
STA.IT2239A,IT,130,urban,background,222.3,12.46324786
STA.IT2240A,IT,13,urban,background,222.3,24.77120855
STA.IT2291A,IT,690,rural,industrial,57.4,6.755483868
Station_GB0014R,GB,267,rural,background,76.3,7.430032762
Station_GB0538A,GB,90,urban,background,1581.7,26.86567487
Station_GB0566A,GB,20,urban,background,10665.7,36.39896829
Station_GB0583A,GB,10,urban,industrial,925.9,15.11560496
Station_GB0586A,GB,60,suburban,background,4964.6,16.2720123
Station_GB0620A,GB,5,urban,background,11699,29.09995087
Station_GB0624A,GB,20,urban,traffic,15794.2,46.9989399
Station_GB0637A,GB,10,urban,traffic,11689.7,38.9824388
Station_GB0642A,GB,34,urban,background,3360.3,46.47394989
Station_GB0645A,GB,8,urban,background,1057.8,24.7858379
Station_GB0658A,GB,172,urban,background,2751,23.44809283
Station_GB0682A,GB,35,urban,traffic,11900.9,84.71284973
Station_GB0728A,GB,37,urban,background,4356.9,18.7864409
Station_GB0731A,GB,40,urban,background,389,21.12595786
Station_GB0737A,GB,35,urban,background,495.1,12.72705401
Station_GB0636A,GB,50,urban,traffic,10665.7,53.71628002
STA.IT2241A,IT,42,urban,traffic,169.3,19.25152859
STA.IT2242A,IT,121,urban,background,290.1,20.02842971
STA.IT2245A,IT,403,urban,background,55.9,27.93449399
STA.IT2248A,IT,72,rural,background,823.7,6.889758557
STA.IT2249A,IT,16,rural,background,823.7,4.638480194
STA.IT2250A,IT,1,urban,traffic,823.7,17.99875746
STA.IT2251A,IT,174,urban,background,823.7,10.00303177
STA.IT2252A,IT,74,urban,background,823.7,12.29702495
STA.IT2253A,IT,87,urban,background,823.7,14.22560834
STA.IT2257A,IT,286,suburban,background,91.3,5.599776896
STA.IT2265A,IT,22,urban,traffic,823.7,24.66225085
STA.IT2254A,IT,467,rural,background,823.7,5.382652477
STA.IT1942A,IT,40,rural,background,50,3.039042669
STA.IT1943A,IT,4,urban,traffic,460.4,20.06649364
STA.IT1964A,IT,63,rural,background,300.2,21.81880524
STA.IT1965A,IT,76,urban,background,300.2,29.76674821
STA.IT2004A,IT,305,urban,traffic,106,24.12832999
STA.IT2019A,IT,76,urban,background,90.9,22.27556176
STA.IT2023A,IT,420,rural,background,91.3,6.150639449
STA.IT2027A,IT,615,rural,background,166,15.9321267
STA.IT1938A,IT,230,urban,background,105.9,24.99576591
STA.IT1936A,IT,1,suburban,industrial,442.4,28.03733942
STA.IT1850A,IT,60,urban,traffic,460.4,50.98785379
STA.IT1862A,IT,1,urban,traffic,442.4,34.80595745
STA.IT1874A,IT,6,urban,industrial,187.1,20.89551453
STA.IT1876A,IT,273,suburban,background,410.6,21.59359853
STA.IT1877A,IT,260,urban,background,333.8,31.33913145
STA.IT1878A,IT,131,suburban,background,82.9,21.13262787
STA.IT1884A,IT,7,urban,traffic,460.4,42.71271487
STA.IT2031A,IT,37,urban,background,101.1,24.79647138
STA.IT1895A,IT,55,rural,industrial,57.4,10.27835904
STA.IT1897A,IT,319,urban,industrial,55.9,8.817212578
STA.IT1900A,IT,234,urban,traffic,106,33.13312272
STA.IT1908A,IT,32,suburban,background,166,27.02816113
STA.IT1915A,IT,165,rural,background,391.9,22.39228296
STA.IT1916A,IT,78,suburban,background,391.9,21.65663176
STA.IT1928A,IT,0,suburban,background,218.2,23.60841121
STA.IT1887A,IT,17,urban,traffic,460.4,54.68763642
STA.IT2032A,IT,105,urban,background,70.3,16.91266218
STA.IT2105A,IT,284,urban,background,106,14.06047904
STA.IT2110A,IT,758,urban,background,105.9,19.72788488
STA.IT2111A,IT,518,urban,traffic,149.1,14.40203645
STA.IT2113A,IT,143,suburban,background,107.3,6.674702739
STA.IT2116A,IT,211,rural,traffic,82.9,29.48294519
STA.IT2117A,IT,246,suburban,background,333.8,25.467851
STA.IT2130A,IT,114,rural,industrial,365,7.389900296
STA.IT2132A,IT,10,rural,industrial,365,13.68481428
STA.IT2140A,IT,116,urban,traffic,111.3,23.67138553
STA.IT2142A,IT,150,rural,background,90.9,5.964393562
STA.IT2129A,IT,5,urban,industrial,365,16.75064171
STA.IT2101A,IT,271,suburban,background,333.8,20.07225539
STA.IT2098A,IT,181,suburban,background,2160.4,45.53498552
STA.IT2061A,IT,380,suburban,background,140.3,12.65939888
STA.IT2062A,IT,207,urban,traffic,410.6,24.56574675
STA.IT2067A,IT,498,suburban,industrial,106,9.945783788
STA.IT2071A,IT,25,rural,background,445.9,21.33562992
STA.IT2100A,IT,242,suburban,background,106,15.96401274
STA.IT2078A,IT,82,rural-nearcity,industrial,149.1,2.703879418
STA.IT2086A,IT,223,urban,traffic,105.9,26.16305312
STA.IT2087A,IT,140,suburban,background,149.1,12.02018374
STA.IT2088A,IT,15,urban,traffic,101.1,24.52846824
STA.IT2089A,IT,370,urban,background,149.1,10.74749805
STA.IT2091A,IT,87,urban,traffic,149.1,21.76604409
STA.IT2097A,IT,811,rural,background,275.5,15.17272727
STA.IT2079A,IT,109,urban,background,187.1,22.80851734
STA.IT1841A,IT,134,urban,traffic,823.7,32.45643204
Station_GB0776A,GB,4,urban,background,3677.5,22.07285865
Station_GB0837A,GB,35,urban,industrial,3360.3,30.51007051
STA_PL0218A,PL,181,urban,background,110.6,17.07615016
STA_PL0698A,PL,285,urban,background,71.6,11.2013081
Station_GB0777A,GB,26,urban,industrial,4421.5,17.57300062
Station_GB1054A,GB,15,urban,traffic,691.8,28.96925407
Station_GB1063A,GB,82,urban,traffic,1581.7,37.1568435
Station_GB1068A,GB,32,urban,traffic,1512.7,33.34616453
Station_GB1071A,GB,51,urban,traffic,3313.4,36.08406785
Station_GB1086A,GB,85,urban,background,725.2,20.88153959
Station_GB1089A,GB,3,urban,background,319.5,13.73710627
STA_NO0011A,NO,61,urban,traffic,1567.8,20.158152
STA_NO0057A,NO,95,suburban,traffic,1567.8,33.52875831
STA_NO0059A,NO,20,urban,traffic,35.4,30.88402704
STA_NO0061A,NO,14,suburban,traffic,12.2,17.79540612
STA_NO0062A,NO,25,rural-nearcity,background,12.2,3.591848274
STA_NO0063A,NO,12,urban,background,27.1,12.09997026
STA_NO0067A,NO,2,suburban,traffic,20.1,26.32776068
STA_NO0071A,NO,130,suburban,traffic,1567.8,32.07895235
Station_GB1052A,GB,179,urban,traffic,2751,53.12517841
Station_GB1051A,GB,59,urban,traffic,4880.5,35.88905753
Station_GB1046A,GB,98,urban,background,567.8,12.17044054
